1550.6826,1548.7539,1546.8252,1544.8965,1542.9678,1541.0391,1539.1104,1537.1817,1535.253,1533.3242,1531.3955,1529.4668,1527.5381,1525.6094,1523.6807,1521.752,1519.8233,1517.8946,1515.9659,1514.0372,1512.1084,1510.1797,1508.251,1506.3223,1504.3936,1502.4649,1500.5362,1498.6075,1496.6788,1494.7501,1492.8213,1490.8926,1488.9639,1487.0352,1485.1065,1483.1778,1481.2491,1479.3204,1477.3917,1475.463,1473.5342,1471.6055,1469.6768,1467.7481,1465.8194,1463.8907,1461.962,1460.0333,1458.1046,1456.1759,1454.2471,1452.3184,1450.3897,1448.461,1446.5323,1444.6036,1442.6749,1440.7462,1438.8175,1436.8888,1434.96,1433.0313,1431.1026,1429.1739,1427.2452,1425.3165,1423.3878,1421.4591,1419.5304,1417.6017,1415.6729,1413.7442,1411.8155,1409.8868,1407.9581,1406.0294,1404.1007,1402.172,1400.2433,1398.3146,1396.3859,1394.4572,1392.5284,1390.5997,1388.671,1386.7423,1384.8136,1382.8849,1380.9562,1379.0275,1377.0988,1375.17,1373.2413,1371.3126,1369.3839,1367.4552,1365.5265,1363.5978,1361.6691,1359.7404,1357.8117,1355.8829,1353.9542,1352.0255,1350.0968,1348.1681,1346.2394,1344.3107,1342.382,1340.4533,1338.5246,1336.5958,1334.6671,1332.7384,1330.8097,1328.881,1326.9523,1325.0236,1323.0949,1321.1662,1319.2375,1317.3088,1315.3801,1313.4513,1311.5226,1309.5939,1307.6652,1305.7365,1303.8078,1301.8791,1299.9504,1298.0217,1296.093,1294.1642,1292.2355,1290.3068,1288.3781,1286.4494,1284.5207,1282.592,1280.6633,1278.7346,1276.8059,1274.8771,1272.9484,1271.0197,1269.091,1267.1623,1265.2336,1263.3049,1261.3762,1259.4475,1257.5188,1255.59,1253.6613,1251.7326,1249.8039,1247.8752,1245.9465,1244.0178,1242.0891,1240.1604,1238.2317,1236.303,1234.3742,1232.4455,1230.5168,1228.5881,1226.6594,1224.7307,1222.802,1220.8733,1218.9446,1217.0159,1215.0871,1213.1584,1211.2297,1209.301,1207.3723,1205.4436,1203.5149,1201.5862,1199.6575,1197.7288,1195.8,1193.8713,1191.9426,1190.0139,1188.0852,1186.1565,1184.2278,1182.2991,1180.3704,1178.4417,1176.5129,1174.5842,1172.6555,1170.7268,1168.7981,1166.8694,1164.9407,1163.012,1161.0833,1159.1546,1157.2259,1155.2971,1153.3684,1151.4397,1149.511,1147.5823,1145.6536,1143.7249,1141.7962,1139.8675,1137.9388,1136.01,1134.0813,1132.1526,1130.2239,1128.2952,1126.3665,1124.4378,1122.5091,1120.5804,1118.6517,1116.7229,1114.7942,1112.8655,1110.9368,1109.0081,1107.0794,1105.1507,1103.222,1101.2933,1099.3646,1097.4359,1095.5071,1093.5784,1091.6497,1089.721,1087.7923,1085.8636,1083.9349,1082.0062,1080.0775,1078.1488,1076.22,1074.2913,1072.3626,1070.4339,1068.5052,1066.5765,1064.6478,1062.7191,1060.7904,1058.8617,1056.9329,1055.0042,1053.0755,1051.1468,1049.2181,1047.2894,1045.3607,1043.432,1041.5033,1039.5746,1037.6458,1035.7171,1033.7884,1031.8597,1029.931,1028.0023,1026.0736,1024.1449,1022.2162,1020.2875,1018.3588,1016.43,1014.5013,1012.5726,1010.6439,1008.7152,1006.7865,1004.8578,1002.9291,1001.0004,999.0716,997.1429,995.2142,993.2855,991.3568,989.4281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
